convertedDate,frameNumber,Date,Timefile,Time,Frame,convertedTime,combinedDate,timeDiff,group,fileNameTimePrefix,fileNameDatePrefix,folderName
2020-07-11,985,July 11,00:20,00:23:33,985/2784,1900-01-01 00:23:33,2020-07-11 00:23:33-01:00,63.0,394,002000,2020-07-11,ARIS_2020_07_11
2020-07-11,1034,July 11,00:20,00:23:43,1034/2784,1900-01-01 00:23:43,2020-07-11 00:23:43-01:00,10.0,394,002000,2020-07-11,ARIS_2020_07_11
2020-07-11,1175,July 11,00:20,00:24:13,1175/2784,1900-01-01 00:24:13,2020-07-11 00:24:13-01:00,30.0,395,002000,2020-07-11,ARIS_2020_07_11
2020-07-11,1920,July 11,00:20,00:26:53,1920/2784,1900-01-01 00:26:53,2020-07-11 00:26:53-01:00,160.0,396,002000,2020-07-11,ARIS_2020_07_11
2020-07-11,2417,July 11,00:20,00:28:41,2417/2784,1900-01-01 00:28:41,2020-07-11 00:28:41-01:00,108.0,397,002000,2020-07-11,ARIS_2020_07_11
2020-07-11,1109,July 11,00:50,00:53:59,1109/2773,1900-01-01 00:53:59,2020-07-11 00:53:59-01:00,1518.0,398,005000,2020-07-11,ARIS_2020_07_11
2020-07-11,1343,July 11,00:50,00:54:51,1343/2773,1900-01-01 00:54:51,2020-07-11 00:54:51-01:00,52.0,399,005000,2020-07-11,ARIS_2020_07_11
2020-07-11,2066,July 11,00:50,00:57:26,2066/2773,1900-01-01 00:57:26,2020-07-11 00:57:26-01:00,155.0,400,005000,2020-07-11,ARIS_2020_07_11
2020-07-11,2562,July 11,00:50,00:59:13,2562/2773,1900-01-01 00:59:13,2020-07-11 00:59:13-01:00,107.0,401,005000,2020-07-11,ARIS_2020_07_11
2020-07-11,880,July 11,01:00,01:04:25,880/2416,1900-01-01 01:04:25,2020-07-11 01:04:25-01:00,312.0,402,010000,2020-07-11,ARIS_2020_07_11
2020-07-11,1198,July 11,01:00,01:05:34,1198/2416,1900-01-01 01:05:34,2020-07-11 01:05:34-01:00,69.0,403,010000,2020-07-11,ARIS_2020_07_11
2020-07-11,1635,July 11,01:00,01:07:09,1635/2416,1900-01-01 01:07:09,2020-07-11 01:07:09-01:00,95.0,404,010000,2020-07-11,ARIS_2020_07_11
2020-07-11,1671,July 11,01:00,01:07:18,1671/2416,1900-01-01 01:07:18,2020-07-11 01:07:18-01:00,9.0,404,010000,2020-07-11,ARIS_2020_07_11
2020-07-11,487,July 11,01:30,01:31:46,487/2756,1900-01-01 01:31:46,2020-07-11 01:31:46-01:00,1468.0,405,013000,2020-07-11,ARIS_2020_07_11
2020-07-11,518,July 11,01:30,01:31:53,518/2756,1900-01-01 01:31:53,2020-07-11 01:31:53-01:00,7.0,405,013000,2020-07-11,ARIS_2020_07_11
2020-07-11,854,July 11,01:30,01:33:06,854/2756,1900-01-01 01:33:06,2020-07-11 01:33:06-01:00,73.0,406,013000,2020-07-11,ARIS_2020_07_11
2020-07-11,1974,July 11,01:30,01:37:10,1974/2756,1900-01-01 01:37:10,2020-07-11 01:37:10-01:00,244.0,407,013000,2020-07-11,ARIS_2020_07_11
2020-07-11,573,July 11,02:00,02:02:06,573/2761,1900-01-01 02:02:06,2020-07-11 02:02:06-01:00,1496.0,408,020000,2020-07-11,ARIS_2020_07_11
2020-07-11,855,July 11,02:00,02:03:07,855/2761,1900-01-01 02:03:07,2020-07-11 02:03:07-01:00,61.0,409,020000,2020-07-11,ARIS_2020_07_11
2020-07-11,1925,July 11,02:00,02:06:59,1925/2761,1900-01-01 02:06:59,2020-07-11 02:06:59-01:00,232.0,410,020000,2020-07-11,ARIS_2020_07_11
2020-07-11,2138,July 11,02:00,02:07:46,2138/2761,1900-01-01 02:07:46,2020-07-11 02:07:46-01:00,47.0,411,020000,2020-07-11,ARIS_2020_07_11
2020-07-11,1743,July 11,02:00,02:56:17,1743/2761,1900-01-01 02:56:17,2020-07-11 02:56:17-01:00,2911.0,412,020000,2020-07-11,ARIS_2020_07_11
2020-07-11,2205,July 11,02:00,02:57:58,2205/2761,1900-01-01 02:57:58,2020-07-11 02:57:58-01:00,101.0,413,020000,2020-07-11,ARIS_2020_07_11
2020-07-11,1264,July 11,03:10,03:14:37,1264/2753,1900-01-01 03:14:37,2020-07-11 03:14:37-01:00,999.0,414,031000,2020-07-11,ARIS_2020_07_11
2020-07-11,1308,July 11,03:10,03:14:47,1308/2753,1900-01-01 03:14:47,2020-07-11 03:14:47-01:00,10.0,414,031000,2020-07-11,ARIS_2020_07_11
2020-07-11,1583,July 11,03:10,03:14:47,1583/2753,1900-01-01 03:14:47,2020-07-11 03:14:47-01:00,0.0,414,031000,2020-07-11,ARIS_2020_07_11
2020-07-11,1366,July 11,03:10,03:15:00,1366/2753,1900-01-01 03:15:00,2020-07-11 03:15:00-01:00,13.0,414,031000,2020-07-11,ARIS_2020_07_11
2020-07-11,2233,July 11,03:10,03:18:07,2233/2753,1900-01-01 03:18:07,2020-07-11 03:18:07-01:00,187.0,415,031000,2020-07-11,ARIS_2020_07_11
2020-07-11,2541,July 11,03:10,03:19:14,2541/2753,1900-01-01 03:19:14,2020-07-11 03:19:14-01:00,67.0,416,031000,2020-07-11,ARIS_2020_07_11
2020-07-11,2556,July 11,03:10,03:19:18,2556/2753,1900-01-01 03:19:18,2020-07-11 03:19:18-01:00,4.0,416,031000,2020-07-11,ARIS_2020_07_11
2020-07-11,1106,July 11,03:40,03:44:02,1106/2765,1900-01-01 03:44:02,2020-07-11 03:44:02-01:00,1484.0,417,034000,2020-07-11,ARIS_2020_07_11
2020-07-11,1190,July 11,03:40,03:44:20,1190/2765,1900-01-01 03:44:20,2020-07-11 03:44:20-01:00,18.0,417,034000,2020-07-11,ARIS_2020_07_11
2020-07-11,1692,July 11,03:40,03:46:08,1692/2765,1900-01-01 03:46:08,2020-07-11 03:46:08-01:00,108.0,418,034000,2020-07-11,ARIS_2020_07_11
2020-07-11,1806,July 11,03:40,03:46:32,1806/2765,1900-01-01 03:46:32,2020-07-11 03:46:32-01:00,24.0,419,034000,2020-07-11,ARIS_2020_07_11
2020-07-11,2119,July 11,03:40,03:47:40,2119/2765,1900-01-01 03:47:40,2020-07-11 03:47:40-01:00,68.0,420,034000,2020-07-11,ARIS_2020_07_11
2020-07-11,2635,July 11,03:40,03:49:33,2635/2765,1900-01-01 03:49:33,2020-07-11 03:49:33-01:00,113.0,421,034000,2020-07-11,ARIS_2020_07_11
2020-07-11,1435,July 11,04:00,04:05:16,1435/2742,1900-01-01 04:05:16,2020-07-11 04:05:16-01:00,943.0,422,040000,2020-07-11,ARIS_2020_07_11
2020-07-11,1453,July 11,04:00,04:05:20,1453/2742,1900-01-01 04:05:20,2020-07-11 04:05:20-01:00,4.0,422,040000,2020-07-11,ARIS_2020_07_11
2020-07-11,2460,July 11,04:00,04:08:57,2460/2742,1900-01-01 04:08:57,2020-07-11 04:08:57-01:00,217.0,423,040000,2020-07-11,ARIS_2020_07_11
2020-07-11,2681,July 11,04:00,04:09:47,2681/2742,1900-01-01 04:09:47,2020-07-11 04:09:47-01:00,50.0,424,040000,2020-07-11,ARIS_2020_07_11
2020-07-11,399,July 11,04:30,04:31:33,399/2712,1900-01-01 04:31:33,2020-07-11 04:31:33-01:00,1306.0,425,043000,2020-07-11,ARIS_2020_07_11
2020-07-11,731,July 11,04:30,04:32:45,731/2712,1900-01-01 04:32:45,2020-07-11 04:32:45-01:00,72.0,426,043000,2020-07-11,ARIS_2020_07_11
2020-07-11,1154,July 11,04:30,04:34:17,1154/2712,1900-01-01 04:34:17,2020-07-11 04:34:17-01:00,92.0,427,043000,2020-07-11,ARIS_2020_07_11
2020-07-11,2317,July 11,04:30,04:38:31,2317/2712,1900-01-01 04:38:31,2020-07-11 04:38:31-01:00,254.0,428,043000,2020-07-11,ARIS_2020_07_11
2020-07-11,2561,July 11,04:30,04:39:26,2561/2712,1900-01-01 04:39:26,2020-07-11 04:39:26-01:00,55.0,429,043000,2020-07-11,ARIS_2020_07_11
2020-07-11,371,July 11,05:10,05:11:22,371/2746,1900-01-01 05:11:22,2020-07-11 05:11:22-01:00,1916.0,430,051000,2020-07-11,ARIS_2020_07_11
2020-07-11,1327,July 11,05:10,05:14:51,1327/2746,1900-01-01 05:14:51,2020-07-11 05:14:51-01:00,209.0,431,051000,2020-07-11,ARIS_2020_07_11
2020-07-11,2652,July 11,05:50,05:59:38,2652/2755,1900-01-01 05:59:38,2020-07-11 05:59:38-01:00,2687.0,432,055000,2020-07-11,ARIS_2020_07_11
2020-07-11,330,July 11,06:30,06:31:12,330/2728,1900-01-01 06:31:12,2020-07-11 06:31:12-01:00,1894.0,433,063000,2020-07-11,ARIS_2020_07_11
2020-07-11,1670,July 11,16:20,16:26:02,1670/2760,1900-01-01 16:26:02,2020-07-11 16:26:02-01:00,35690.0,434,162000,2020-07-11,ARIS_2020_07_11
2020-07-11,232,July 11,18:30,18:30:52,232/2762,1900-01-01 18:30:52,2020-07-11 18:30:52-01:00,7490.0,435,183000,2020-07-11,ARIS_2020_07_11
2020-07-11,1053,July 11,19:40,19:43:47,1053/2762,1900-01-01 19:43:47,2020-07-11 19:43:47-01:00,4375.0,436,194000,2020-07-11,ARIS_2020_07_11
2020-07-11,1155,July 11,22:50,22:54:15,1155/2757,1900-01-01 22:54:15,2020-07-11 22:54:15-01:00,11428.0,437,225000,2020-07-11,ARIS_2020_07_11
2020-07-11,658,July 11,23:10,23:12:22,658/2740,1900-01-01 23:12:22,2020-07-11 23:12:22-01:00,1087.0,438,231000,2020-07-11,ARIS_2020_07_11
2020-07-11,842,July 11,23:30,23:33:06,842/2755,1900-01-01 23:33:06,2020-07-11 23:33:06-01:00,1244.0,439,233000,2020-07-11,ARIS_2020_07_11
2020-07-11,1975,July 11,23:30,23:37:10,1975/2755,1900-01-01 23:37:10,2020-07-11 23:37:10-01:00,244.0,440,233000,2020-07-11,ARIS_2020_07_11
2020-07-11,2463,July 11,23:30,23:38:53,2463/2755,1900-01-01 23:38:53,2020-07-11 23:38:53-01:00,103.0,441,233000,2020-07-11,ARIS_2020_07_11
2020-07-15,936,July 15,06:00,00:03:26,936/2764,1900-01-01 00:03:26,2020-07-15 00:03:26-01:00,1473.0,442,060000,2020-07-15,ARIS_2020_07_15
2020-07-15,2003,July 15,00:10,00:17:12,2003/2778,1900-01-01 00:17:12,2020-07-15 00:17:12-01:00,826.0,443,001000,2020-07-15,ARIS_2020_07_15
2020-07-15,1494,July 15,00:50,00:55:21,1494/2788,1900-01-01 00:55:21,2020-07-15 00:55:21-01:00,2289.0,444,005000,2020-07-15,ARIS_2020_07_15
2020-07-15,1493,July 15,00:50,00:55:55,1493/2788,1900-01-01 00:55:55,2020-07-15 00:55:55-01:00,34.0,445,005000,2020-07-15,ARIS_2020_07_15
2020-07-15,1730,July 15,00:50,00:56:11,1730/2788,1900-01-01 00:56:11,2020-07-15 00:56:11-01:00,16.0,445,005000,2020-07-15,ARIS_2020_07_15
2020-07-15,2192,July 15,00:50,00:57:51,2192/2788,1900-01-01 00:57:51,2020-07-15 00:57:51-01:00,100.0,446,005000,2020-07-15,ARIS_2020_07_15
2020-07-15,227,July 15,01:00,01:00:52,227/2775,1900-01-01 01:00:52,2020-07-15 01:00:52-01:00,181.0,447,010000,2020-07-15,ARIS_2020_07_15
2020-07-15,559,July 15,01:00,01:02:04,559/2775,1900-01-01 01:02:04,2020-07-15 01:02:04-01:00,72.0,448,010000,2020-07-15,ARIS_2020_07_15
2020-07-15,142,July 15,01:30,01:30:31,142/2782,1900-01-01 01:30:31,2020-07-15 01:30:31-01:00,1707.0,449,013000,2020-07-15,ARIS_2020_07_15
2020-07-15,840,July 15,01:30,01:33:02,840/2782,1900-01-01 01:33:02,2020-07-15 01:33:02-01:00,151.0,450,013000,2020-07-15,ARIS_2020_07_15
2020-07-15,991,July 15,01:30,01:33:33,991/2782,1900-01-01 01:33:33,2020-07-15 01:33:33-01:00,31.0,451,013000,2020-07-15,ARIS_2020_07_15
2020-07-15,2158,July 15,01:30,01:37:46,2158/2782,1900-01-01 01:37:46,2020-07-15 01:37:46-01:00,253.0,452,013000,2020-07-15,ARIS_2020_07_15
2020-07-15,1984,July 15,04:00,04:07:12,1984/2747,1900-01-01 04:07:12,2020-07-15 04:07:12-01:00,8966.0,453,040000,2020-07-15,ARIS_2020_07_15
2020-07-15,845,July 15,04:20,04:23:07,845/2759,1900-01-01 04:23:07,2020-07-15 04:23:07-01:00,955.0,454,042000,2020-07-15,ARIS_2020_07_15
2020-07-15,1120,July 15,04:20,04:24:09,1120/2759,1900-01-01 04:24:09,2020-07-15 04:24:09-01:00,62.0,455,042000,2020-07-15,ARIS_2020_07_15
2020-07-15,1220,July 15,04:20,04:24:30,1220/2759,1900-01-01 04:24:30,2020-07-15 04:24:30-01:00,21.0,456,042000,2020-07-15,ARIS_2020_07_15
2020-07-15,1548,July 15,04:20,04:25:39,1548/2759,1900-01-01 04:25:39,2020-07-15 04:25:39-01:00,69.0,457,042000,2020-07-15,ARIS_2020_07_15
2020-07-15,530,July 15,06:50,05:21:57,530/2783,1900-01-01 05:21:57,2020-07-15 05:21:57-01:00,3378.0,458,065000,2020-07-15,ARIS_2020_07_15
2020-07-15,2151,July 15,06:50,05:27:44,2151/2782,1900-01-01 05:27:44,2020-07-15 05:27:44-01:00,347.0,459,065000,2020-07-15,ARIS_2020_07_15
2020-07-15,466,July 15,05:30,05:31:43,466/2779,1900-01-01 05:31:43,2020-07-15 05:31:43-01:00,239.0,460,053000,2020-07-15,ARIS_2020_07_15
2020-07-15,2175,July 15,05:30,05:37:50,2175/2779,1900-01-01 05:37:50,2020-07-15 05:37:50-01:00,367.0,461,053000,2020-07-15,ARIS_2020_07_15
2020-07-15,1890,July 15,06:00,06:06:51,1890/2764,1900-01-01 06:06:51,2020-07-15 06:06:51-01:00,1741.0,462,060000,2020-07-15,ARIS_2020_07_15
2020-07-15,488,July 15,06:50,06:51:46,488/2778,1900-01-01 06:51:46,2020-07-15 06:51:46-01:00,2695.0,463,065000,2020-07-15,ARIS_2020_07_15
2020-07-15,2720,July 15,06:50,06:59:47,2720/2778,1900-01-01 06:59:47,2020-07-15 06:59:47-01:00,481.0,464,065000,2020-07-15,ARIS_2020_07_15
2020-07-15,911,July 15,07:00,07:03:20,911/2762,1900-01-01 07:03:20,2020-07-15 07:03:20-01:00,213.0,465,070000,2020-07-15,ARIS_2020_07_15
2020-07-15,1076,July 15,07:00,07:03:56,1076/2762,1900-01-01 07:03:56,2020-07-15 07:03:56-01:00,36.0,466,070000,2020-07-15,ARIS_2020_07_15
2020-07-15,1550,July 15,08:00,08:05:35,1550/2784,1900-01-01 08:05:35,2020-07-15 08:05:35-01:00,3699.0,467,080000,2020-07-15,ARIS_2020_07_15
2020-07-15,364,July 15,08:30,08:31:21,364/2772,1900-01-01 08:31:21,2020-07-15 08:31:21-01:00,1546.0,468,083000,2020-07-15,ARIS_2020_07_15
2020-07-15,2389,July 15,09:20,09:28:39,2389/2767,1900-01-01 09:28:39,2020-07-15 09:28:39-01:00,3438.0,469,092000,2020-07-15,ARIS_2020_07_15
2020-07-15,2032,July 15,13:40,13:47:05,2032/2869,1900-01-01 13:47:05,2020-07-15 13:47:05-01:00,15506.0,470,134000,2020-07-15,ARIS_2020_07_15
2020-07-15,12,July 15,16:30,16:30:03,12/2837,1900-01-01 16:30:03,2020-07-15 16:30:03-01:00,9778.0,471,163000,2020-07-15,ARIS_2020_07_15
2020-07-15,400,July 15,16:30,16:31:25,400/2837,1900-01-01 16:31:25,2020-07-15 16:31:25-01:00,82.0,472,163000,2020-07-15,ARIS_2020_07_15
2020-07-15,2073,July 15,17:50,17:58:53,2073/2837,1900-01-01 17:58:53,2020-07-15 17:58:53-01:00,5248.0,473,175000,2020-07-15,ARIS_2020_07_15
2020-07-15,2537,July 15,20:30,20:30:14,2537/2854,1900-01-01 20:30:14,2020-07-15 20:30:14-01:00,9081.0,474,203000,2020-07-15,ARIS_2020_07_15
2020-07-15,65,July 15,20:30,20:31:41,65/2829,1900-01-01 20:31:41,2020-07-15 20:31:41-01:00,87.0,475,203000,2020-07-15,ARIS_2020_07_15
2020-07-15,476,July 15,20:30,20:32:48,476/2829,1900-01-01 20:32:48,2020-07-15 20:32:48-01:00,67.0,476,203000,2020-07-15,ARIS_2020_07_15
2020-07-15,794,July 15,20:30,20:34:36,794/2829,1900-01-01 20:34:36,2020-07-15 20:34:36-01:00,108.0,477,203000,2020-07-15,ARIS_2020_07_15
2020-07-16,1300,July 16,01:50,01:50:28,1300/2829,1900-01-01 01:50:28,2020-07-16 01:50:28-01:00,18952.0,478,015000,2020-07-16,ARIS_2020_07_16
2020-07-16,126,July 16,01:50,01:56:24,126/2827,1900-01-01 01:56:24,2020-07-16 01:56:24-01:00,356.0,479,015000,2020-07-16,ARIS_2020_07_16
2020-07-16,1811,July 16,01:50,01:56:29,1811/2827,1900-01-01 01:56:29,2020-07-16 01:56:29-01:00,5.0,479,015000,2020-07-16,ARIS_2020_07_16
2020-07-17,1832,July 17,01:50,01:54:41,1832/2827,1900-01-01 01:54:41,2020-07-17 01:54:41-01:00,86292.0,480,015000,2020-07-17,ARIS_2020_07_17
2020-07-17,670,July 17,03:30,03:32:23,670/2831,1900-01-01 03:32:23,2020-07-17 03:32:23-01:00,5862.0,481,033000,2020-07-17,ARIS_2020_07_17
2020-07-17,1432,July 17,03:30,03:35:03,1432/2831,1900-01-01 03:35:03,2020-07-17 03:35:03-01:00,160.0,482,033000,2020-07-17,ARIS_2020_07_17
2020-07-17,1808,July 17,03:30,03:36:27,1808/2831,1900-01-01 03:36:27,2020-07-17 03:36:27-01:00,84.0,483,033000,2020-07-17,ARIS_2020_07_17
2020-07-17,230,July 17,04:40,04:40:52,230/2799,1900-01-01 04:40:52,2020-07-17 04:40:52-01:00,3865.0,484,044000,2020-07-17,ARIS_2020_07_17
2020-07-17,1510,July 17,04:40,04:45:26,1510/2799,1900-01-01 04:45:26,2020-07-17 04:45:26-01:00,274.0,485,044000,2020-07-17,ARIS_2020_07_17
2020-07-17,111,July 17,06:30,06:30:25,111/2812,1900-01-01 06:30:25,2020-07-17 06:30:25-01:00,6299.0,486,063000,2020-07-17,ARIS_2020_07_17
2020-07-17,787,July 17,06:30,06:32:49,787/2812,1900-01-01 06:32:49,2020-07-17 06:32:49-01:00,144.0,487,063000,2020-07-17,ARIS_2020_07_17
2020-07-17,953,July 17,06:30,06:33:23,953/2812,1900-01-01 06:33:23,2020-07-17 06:33:23-01:00,34.0,488,063000,2020-07-17,ARIS_2020_07_17
2020-07-17,1072,July 17,06:30,06:33:49,1072/2812,1900-01-01 06:33:49,2020-07-17 06:33:49-01:00,26.0,489,063000,2020-07-17,ARIS_2020_07_17
2020-07-17,2201,July 17,06:30,06:37:47,2201/2812,1900-01-01 06:37:47,2020-07-17 06:37:47-01:00,238.0,490,063000,2020-07-17,ARIS_2020_07_17
2020-07-17,2538,July 17,06:30,06:39:01,2538/2812,1900-01-01 06:39:01,2020-07-17 06:39:01-01:00,74.0,491,063000,2020-07-17,ARIS_2020_07_17
2020-07-17,2654,July 17,06:40,06:49:25,2654/2805,1900-01-01 06:49:25,2020-07-17 06:49:25-01:00,624.0,492,064000,2020-07-17,ARIS_2020_07_17
2020-07-17,696,July 17,07:50,07:52:30,696/2820,1900-01-01 07:52:30,2020-07-17 07:52:30-01:00,3785.0,493,075000,2020-07-17,ARIS_2020_07_17
2020-07-17,2618,July 17,08:10,08:19:13,2618/2832,1900-01-01 08:19:13,2020-07-17 08:19:13-01:00,1603.0,494,081000,2020-07-17,ARIS_2020_07_17
2020-07-17,1917,July 17,08:40,08:46:49,1917/2825,1900-01-01 08:46:49,2020-07-17 08:46:49-01:00,1656.0,495,084000,2020-07-17,ARIS_2020_07_17
2020-07-17,1981,July 17,08:40,08:47:02,1981/2825,1900-01-01 08:47:02,2020-07-17 08:47:02-01:00,13.0,495,084000,2020-07-17,ARIS_2020_07_17
2020-07-17,2677,July 17,09:00,09:09:28,2677/2823,1900-01-01 09:09:28,2020-07-17 09:09:28-01:00,1346.0,496,090000,2020-07-17,ARIS_2020_07_17
2020-07-17,1489,July 17,09:10,09:15:17,1489/2825,1900-01-01 09:15:17,2020-07-17 09:15:17-01:00,349.0,497,091000,2020-07-17,ARIS_2020_07_17
2020-07-17,2566,July 17,11:00,11:09:04,2566/2822,1900-01-01 11:09:04,2020-07-17 11:09:04-01:00,6827.0,498,110000,2020-07-17,ARIS_2020_07_17
2020-07-17,1637,July 17,12:30,12:35:45,1637/2850,1900-01-01 12:35:45,2020-07-17 12:35:45-01:00,5201.0,499,123000,2020-07-17,ARIS_2020_07_17
2020-07-17,340,July 17,13:40,13:41:13,340/2844,1900-01-01 13:41:13,2020-07-17 13:41:13-01:00,3928.0,500,134000,2020-07-17,ARIS_2020_07_17
2020-07-17,726,July 17,14:40,14:42:36,726/2832,1900-01-01 14:42:36,2020-07-17 14:42:36-01:00,3683.0,501,144000,2020-07-17,ARIS_2020_07_17
2020-07-17,2702,July 17,22:00,22:09:27,2702/2857,1900-01-01 22:09:27,2020-07-17 22:09:27-01:00,26811.0,502,220000,2020-07-17,ARIS_2020_07_17
2020-07-18,1014,July 18,04:40,04:43:36,1014/2806,1900-01-01 04:43:36,2020-07-18 04:43:36-01:00,23649.0,503,044000,2020-07-18,ARIS_2020_07_18
2020-07-18,2449,July 18,05:00,05:08:41,2449/2822,1900-01-01 05:08:41,2020-07-18 05:08:41-01:00,1505.0,504,050000,2020-07-18,ARIS_2020_07_18
2020-07-18,2545,July 18,05:00,05:09:01,2545/2822,1900-01-01 05:09:01,2020-07-18 05:09:01-01:00,20.0,504,050000,2020-07-18,ARIS_2020_07_18
2020-07-18,860,July 18,05:20,05:23:01,860/2828,1900-01-01 05:23:01,2020-07-18 05:23:01-01:00,840.0,505,052000,2020-07-18,ARIS_2020_07_18
2020-07-18,1222,July 18,06:30,06:34:19,1222/2813,1900-01-01 06:34:19,2020-07-18 06:34:19-01:00,4278.0,506,063000,2020-07-18,ARIS_2020_07_18
2020-07-18,254,July 18,07:10,07:10:56,254/2804,1900-01-01 07:10:56,2020-07-18 07:10:56-01:00,2197.0,507,071000,2020-07-18,ARIS_2020_07_18
2020-07-18,389,July 18,09:50,09:51:24,389/2812,1900-01-01 09:51:24,2020-07-18 09:51:24-01:00,9628.0,508,095000,2020-07-18,ARIS_2020_07_18
2020-07-18,777,July 18,09:50,09:52:47,777/2812,1900-01-01 09:52:47,2020-07-18 09:52:47-01:00,83.0,509,095000,2020-07-18,ARIS_2020_07_18
2020-07-18,1793,July 18,22:00,22:06:24,1793/2810,1900-01-01 22:06:24,2020-07-18 22:06:24-01:00,44017.0,510,220000,2020-07-18,ARIS_2020_07_18
2020-07-19,660,July 19,01:20,01:22:20,660/2828,1900-01-01 01:22:20,2020-07-19 01:22:20-01:00,11756.0,511,012000,2020-07-19,ARIS_2020_07_19
2020-07-19,431,July 19,02:50,02:51:33,431/2817,1900-01-01 02:51:33,2020-07-19 02:51:33-01:00,5353.0,512,025000,2020-07-19,ARIS_2020_07_19
2020-07-19,357,July 19,03:10,03:11:17,357/2802,1900-01-01 03:11:17,2020-07-19 03:11:17-01:00,1184.0,513,031000,2020-07-19,ARIS_2020_07_19
2020-07-19,807,July 19,03:10,03:12:52,807/2802,1900-01-01 03:12:52,2020-07-19 03:12:52-01:00,95.0,514,031000,2020-07-19,ARIS_2020_07_19
2020-07-19,1292,July 19,03:10,03:14:35,1292/2802,1900-01-01 03:14:35,2020-07-19 03:14:35-01:00,103.0,515,031000,2020-07-19,ARIS_2020_07_19
2020-07-19,376,July 19,03:50,03:50:21,376/2825,1900-01-01 03:50:21,2020-07-19 03:50:21-01:00,2146.0,516,035000,2020-07-19,ARIS_2020_07_19
2020-07-19,1298,July 19,06:30,06:34:36,1298/2822,1900-01-01 06:34:36,2020-07-19 06:34:36-01:00,9855.0,517,063000,2020-07-19,ARIS_2020_07_19
2020-07-19,784,July 19,06:40,06:42:49,784/2809,1900-01-01 06:42:49,2020-07-19 06:42:49-01:00,493.0,518,064000,2020-07-19,ARIS_2020_07_19
2020-07-19,2711,July 19,06:40,06:49:39,2711/2809,1900-01-01 06:49:39,2020-07-19 06:49:39-01:00,410.0,519,064000,2020-07-19,ARIS_2020_07_19
2020-07-19,1440,July 19,08:10,08:15:07,1440/2836,1900-01-01 08:15:07,2020-07-19 08:15:07-01:00,5128.0,520,081000,2020-07-19,ARIS_2020_07_19
2020-07-19,2723,July 19,08:10,08:19:36,2723/2836,1900-01-01 08:19:36,2020-07-19 08:19:36-01:00,269.0,521,081000,2020-07-19,ARIS_2020_07_19
2020-07-19,566,July 19,09:00,09:02:04,566/2812,1900-01-01 09:02:04,2020-07-19 09:02:04-01:00,2548.0,522,090000,2020-07-19,ARIS_2020_07_19
2020-07-19,1741,July 19,09:00,09:06:11,1741/2812,1900-01-01 09:06:11,2020-07-19 09:06:11-01:00,247.0,523,090000,2020-07-19,ARIS_2020_07_19
2020-07-19,1767,July 19,09:00,09:06:17,1767/2812,1900-01-01 09:06:17,2020-07-19 09:06:17-01:00,6.0,523,090000,2020-07-19,ARIS_2020_07_19
2020-07-19,224,July 19,09:40,09:47:57,224/2797,1900-01-01 09:47:57,2020-07-19 09:47:57-01:00,2500.0,524,094000,2020-07-19,ARIS_2020_07_19
2020-07-19,53,July 19,10:20,10:20:12,53/2808,1900-01-01 10:20:12,2020-07-19 10:20:12-01:00,1935.0,525,102000,2020-07-19,ARIS_2020_07_19
2020-07-19,1811,July 19,10:20,10:26:25,1811/2808,1900-01-01 10:26:25,2020-07-19 10:26:25-01:00,373.0,526,102000,2020-07-19,ARIS_2020_07_19
2020-07-19,493,July 19,11:50,11:51:47,493/2802,1900-01-01 11:51:47,2020-07-19 11:51:47-01:00,5122.0,527,115000,2020-07-19,ARIS_2020_07_19
2020-07-19,1604,July 19,11:50,11:55:42,1604/2802,1900-01-01 11:55:42,2020-07-19 11:55:42-01:00,235.0,528,115000,2020-07-19,ARIS_2020_07_19
2020-07-19,1963,July 19,11:50,11:57:00,1963/2802,1900-01-01 11:57:00,2020-07-19 11:57:00-01:00,78.0,529,115000,2020-07-19,ARIS_2020_07_19
2020-07-19,2004,July 19,11:50,11:57:08,2004/2802,1900-01-01 11:57:08,2020-07-19 11:57:08-01:00,8.0,529,115000,2020-07-19,ARIS_2020_07_19
2020-07-19,1139,July 19,12:50,12:44:06,1139/2804,1900-01-01 12:44:06,2020-07-19 12:44:06-01:00,2818.0,530,125000,2020-07-19,ARIS_2020_07_19
2020-07-19,1204,July 19,12:50,12:44:20,1204/2804,1900-01-01 12:44:20,2020-07-19 12:44:20-01:00,14.0,530,125000,2020-07-19,ARIS_2020_07_19
2020-07-19,2066,July 19,12:50,12:47:24,2066/2804,1900-01-01 12:47:24,2020-07-19 12:47:24-01:00,184.0,531,125000,2020-07-19,ARIS_2020_07_19
2020-07-19,291,July 19,14:10,14:11:04,291/2800,1900-01-01 14:11:04,2020-07-19 14:11:04-01:00,5020.0,532,141000,2020-07-19,ARIS_2020_07_19
2020-07-19,2540,July 19,14:10,14:19:02,2540/2800,1900-01-01 14:19:02,2020-07-19 14:19:02-01:00,478.0,533,141000,2020-07-19,ARIS_2020_07_19
2020-07-19,1980,July 19,14:20,14:27:03,1980/2803,1900-01-01 14:27:03,2020-07-19 14:27:03-01:00,481.0,534,142000,2020-07-19,ARIS_2020_07_19
2020-07-19,1235,July 19,16:20,16:24:28,1235/2797,1900-01-01 16:24:28,2020-07-19 16:24:28-01:00,7045.0,535,162000,2020-07-19,ARIS_2020_07_19
